url,family,city,month,gsc_reported,impressions,clicks,avg_position,action,rationale
https://www.gotript.com/austin-weather-in-may,weather-month,austin,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/austin-weather-in-november,weather-month,austin,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/austin-weather-in-october,weather-month,austin,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/austin-weather-in-september,weather-month,austin,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-april,weather-month,bali,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-december,weather-month,bali,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-january,weather-month,bali,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-july,weather-month,bali,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-june,weather-month,bali,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-march,weather-month,bali,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-october,weather-month,bali,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bali-weather-in-september,weather-month,bali,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-april,weather-month,banff,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-august,weather-month,banff,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-december,weather-month,banff,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-february,weather-month,banff,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-january,weather-month,banff,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-july,weather-month,banff,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-june,weather-month,banff,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-march,weather-month,banff,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-may,weather-month,banff,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-november,weather-month,banff,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-october,weather-month,banff,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/banff-weather-in-september,weather-month,banff,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-april,weather-month,bangkok,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-august,weather-month,bangkok,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-december,weather-month,bangkok,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-february,weather-month,bangkok,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-january,weather-month,bangkok,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-july,weather-month,bangkok,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-june,weather-month,bangkok,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-march,weather-month,bangkok,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-may,weather-month,bangkok,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-november,weather-month,bangkok,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-october,weather-month,bangkok,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bangkok-weather-in-september,weather-month,bangkok,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-april,weather-month,barcelona,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-august,weather-month,barcelona,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-december,weather-month,barcelona,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-february,weather-month,barcelona,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-june,weather-month,barcelona,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-march,weather-month,barcelona,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-may,weather-month,barcelona,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-november,weather-month,barcelona,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-october,weather-month,barcelona,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/barcelona-weather-in-september,weather-month,barcelona,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-april,weather-month,basel,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-august,weather-month,basel,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-december,weather-month,basel,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-february,weather-month,basel,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-january,weather-month,basel,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-july,weather-month,basel,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-june,weather-month,basel,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-march,weather-month,basel,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-may,weather-month,basel,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-november,weather-month,basel,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-october,weather-month,basel,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/basel-weather-in-september,weather-month,basel,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-april,weather-month,beijing,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-august,weather-month,beijing,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-february,weather-month,beijing,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-january,weather-month,beijing,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-july,weather-month,beijing,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-june,weather-month,beijing,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-march,weather-month,beijing,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-may,weather-month,beijing,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-november,weather-month,beijing,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-october,weather-month,beijing,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/beijing-weather-in-september,weather-month,beijing,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-april,weather-month,bergen,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-august,weather-month,bergen,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-december,weather-month,bergen,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-february,weather-month,bergen,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-january,weather-month,bergen,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-july,weather-month,bergen,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-june,weather-month,bergen,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-may,weather-month,bergen,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-november,weather-month,bergen,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-october,weather-month,bergen,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bergen-weather-in-september,weather-month,bergen,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-april,weather-month,berlin,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-august,weather-month,berlin,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-december,weather-month,berlin,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-february,weather-month,berlin,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-january,weather-month,berlin,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-june,weather-month,berlin,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-march,weather-month,berlin,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-may,weather-month,berlin,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-november,weather-month,berlin,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/berlin-weather-in-september,weather-month,berlin,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-april,weather-month,bern,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-august,weather-month,bern,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-december,weather-month,bern,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-february,weather-month,bern,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-january,weather-month,bern,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-july,weather-month,bern,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-june,weather-month,bern,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-march,weather-month,bern,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-may,weather-month,bern,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-november,weather-month,bern,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-october,weather-month,bern,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/bern-weather-in-september,weather-month,bern,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-agra,best-time,agra,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-amman,best-time,amman,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-amsterdam,best-time,amsterdam,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-antwerp,best-time,antwerp,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-auckland,best-time,auckland,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-austin,best-time,austin,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bali,best-time,bali,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-banff,best-time,banff,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bangkok,best-time,bangkok,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-barcelona,best-time,barcelona,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-basel,best-time,basel,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-beijing,best-time,beijing,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bergen,best-time,bergen,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-berlin,best-time,berlin,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bern,best-time,bern,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bogota,best-time,bogota,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bologna,best-time,bologna,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bora-bora,best-time,bora-bora,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-boracay,best-time,boracay,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bordeaux,best-time,bordeaux,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-boston,best-time,boston,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-brisbane,best-time,brisbane,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bruges,best-time,bruges,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-brussels,best-time,brussels,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-bucharest,best-time,bucharest,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-buenos-aires,best-time,buenos-aires,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-busan,best-time,busan,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cabo-san-lucas,best-time,cabo-san-lucas,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cairns,best-time,cairns,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cairo,best-time,cairo,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cancun,best-time,cancun,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cape-town,best-time,cape-town,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cappadocia,best-time,cappadocia,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cartagena,best-time,cartagena,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-casablanca,best-time,casablanca,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cebu,best-time,cebu,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-charleston,best-time,charleston,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-chefchaouen,best-time,chefchaouen,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-chiang-mai,best-time,chiang-mai,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-chicago,best-time,chicago,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cinque-terre,best-time,cinque-terre,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cologne,best-time,cologne,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-copenhagen,best-time,copenhagen,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-corfu,best-time,corfu,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-crete,best-time,crete,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-cusco,best-time,cusco,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-da-nang,best-time,da-nang,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-delhi,best-time,delhi,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-denver,best-time,denver,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-doha,best-time,doha,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-dubai,best-time,dubai,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-dublin,best-time,dublin,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-dubrovnik,best-time,dubrovnik,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-edinburgh,best-time,edinburgh,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-el-nido,best-time,el-nido,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-fes,best-time,fes,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-florence,best-time,florence,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-fukuoka,best-time,fukuoka,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-geneva,best-time,geneva,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-goa,best-time,goa,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-gold-coast,best-time,gold-coast,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-granada,best-time,granada,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-grindelwald,best-time,grindelwald,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hakone,best-time,hakone,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hallstatt,best-time,hallstatt,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hamburg,best-time,hamburg,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hanoi,best-time,hanoi,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-havana,best-time,havana,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-helsinki,best-time,helsinki,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hiroshima,best-time,hiroshima,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-ho-chi-minh-city,best-time,ho-chi-minh-city,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hoi-an,best-time,hoi-an,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hong-kong,best-time,hong-kong,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-honolulu,best-time,honolulu,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-hue,best-time,hue,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/best-time-to-visit-innsbruck,best-time,innsbruck,,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
